%
% Comments go after a '%' sign.
%
%
% Relation: Features
%
%
% Attributes: 13     Instances: 1500
%
%

@relation Features

@attribute 'ID' numeric
@attribute 'Bored' numeric
@attribute 'Angry' numeric
@attribute 'Sad' numeric
@attribute 'Fear' numeric
@attribute 'Excited' numeric
@attribute 'Happy' numeric
@attribute 'Negative' numeric
@attribute 'Neutral' numeric
@attribute 'Positive' numeric
@attribute 'Sarcasm' numeric
@attribute 'Abuse' numeric
@attribute 'Class' {0,1}


@data
1071,0.07596136,0.293905844,0.246853301,0.182120293,0.114533945,0.086625258,0.574,0.362,0.064,0.671045877,0.001427531,0
1072,0.033489721,0.141627673,0.185395829,0.358320992,0.141047356,0.140118429,0.146,0.692,0.162,0.552479451,0.001023513,0
1073,0.034666858,0.183321289,0.088586128,0.14351295,0.316883074,0.233029702,0.102,0.546,0.352,0.298762695,0.000032600,0
1074,0.06490504,0.273144061,0.174119603,0.272180957,0.110849892,0.104800448,0.5,0.393,0.107,0.598579661,0.000021200,0
1075,0.085440905,0.118580093,0.106156362,0.231103955,0.270852138,0.187866546,0.099,0.473,0.429,0.407725915,0.000027100,0
1076,0.072994488,0.145933531,0.174353555,0.098911986,0.164631015,0.343175425,0.335,0.381,0.284,0.219495216,0.041594703,0
1077,0.093615894,0.448492877,0.127073983,0.125175889,0.115466509,0.090174848,0.679,0.26,0.06,0.518365572,0.000722914,0
1078,0.075427056,0.261277509,0.184445168,0.254385584,0.138343341,0.086121342,0.29,0.466,0.244,0.485195322,0.000164308,0
1079,0.035526703,0.68690758,0.145581146,0.09964669,0.022218719,0.010119161,0.986,0.013,0.001,0.649671848,0.819934309,0
1080,0.054695105,0.278402387,0.185572546,0.182198618,0.147313894,0.151817451,0.614,0.259,0.128,0.540867832,0.003527555,0
1081,0.053023289,0.200408046,0.275981238,0.207196904,0.155544566,0.107845957,0.332,0.516,0.152,0.687902912,0.404275686,0
1082,0.098405533,0.175123722,0.141528606,0.197216722,0.254101872,0.133623546,0.342,0.469,0.189,0.465660031,0.000521409,0
1083,0.098015927,0.508225507,0.209704131,0.109789705,0.040716981,0.033547749,0.928,0.066,0.006,0.711999603,0.001868908,0
1084,0.280421639,0.223258474,0.089400506,0.172225783,0.15403427,0.080659327,0.732,0.209,0.059,0.556128296,0.011759072,0
1085,0.065055123,0.344889674,0.225440465,0.209099927,0.099140299,0.056374514,0.906,0.076,0.018,0.572097566,0.005023283,0
1086,0.063961184,0.3353882,0.081818054,0.143596063,0.14561165,0.229624849,0.628,0.263,0.109,0.424690698,0.003872572,0
1087,0.151383405,0.179848714,0.16963412,0.214389765,0.169181543,0.115562453,0.233,0.529,0.238,0.516995202,0.001134990,0
1088,0.065234125,0.083923886,0.273941938,0.455878967,0.0729395,0.048081585,0.281,0.657,0.062,0.652482608,0.000132048,1
1089,0.128285972,0.11755911,0.211819361,0.118502283,0.181709182,0.242124093,0.544,0.322,0.135,0.339683321,0.000664276,1
1090,0.118680974,0.15566564,0.223109972,0.234818892,0.180807098,0.086917424,0.207,0.609,0.185,0.633801882,0.000017900,0
1091,0.02101434,0.213387379,0.181350698,0.259558868,0.150482095,0.17420662,0.684,0.275,0.042,0.246278844,0.005589438,1
1092,0.120904924,0.588895076,0.164281959,0.073692692,0.02254007,0.029685279,0.978,0.02,0.003,0.549415936,0.000018400,0
1093,0.120794541,0.247868133,0.19856251,0.193466377,0.158356453,0.080951987,0.627,0.308,0.065,0.574443133,0.001225976,1
1094,0.026732317,0.200753611,0.038985324,0.104307323,0.337697382,0.291524044,0.229,0.483,0.288,0.238700659,0.000036600,1
1095,0.129427341,0.203884782,0.189871832,0.160617905,0.16204911,0.154149031,0.499,0.262,0.239,0.600430795,0.000115150,0
1096,0.032043085,0.617320043,0.173452153,0.09920184,0.039883037,0.038099843,0.92,0.068,0.013,0.627012655,0.000121613,1
1097,0.112988714,0.378554431,0.193079125,0.175397054,0.076382564,0.063598112,0.622,0.268,0.11,0.673136132,0.837958396,1
1098,0.120160877,0.233588328,0.101775279,0.120051169,0.233011368,0.19141298,0.715,0.172,0.113,0.561691698,0.000504545,0
1099,0.159508974,0.240656376,0.215588911,0.219433251,0.124013861,0.040798627,0.832,0.117,0.052,0.605297862,0.000022100,0
1100,0.040608178,0.389022031,0.176985772,0.19954228,0.075939217,0.117902523,0.409,0.472,0.119,0.645140369,0.000495068,1
1101,0.147285942,0.544136743,0.116610432,0.126605495,0.035649754,0.029711634,0.96,0.036,0.004,0.551512119,0.998158157,0
1102,0.027602185,0.084974542,0.119369655,0.207291456,0.197195369,0.363566792,0.338,0.516,0.146,0.650410091,0.049805556,1
1103,0.039943298,0.18019468,0.148457194,0.14853752,0.217866964,0.265000343,0.384,0.313,0.303,0.455451637,0.000354414,1
1104,0.130882641,0.255377049,0.222330658,0.175135201,0.116443107,0.099831344,0.516,0.345,0.139,0.693732924,0.000021500,0
1105,0.061002377,0.429852205,0.17455779,0.152195869,0.10229354,0.080098219,0.672,0.267,0.061,0.60323517,0.000032900,1
1106,0.185622121,0.231973879,0.131919745,0.145648474,0.129022946,0.175812835,0.86,0.08,0.06,0.406579659,0.000204671,0
1107,0.015768546,0.148384103,0.024922557,0.079052194,0.3744961,0.3573765,0.11,0.304,0.586,0.190117967,0.000017800,1
1108,0.072619766,0.566898857,0.218895901,0.114666868,0.019793323,0.007125285,0.952,0.041,0.007,0.602343654,0.066405080,1
1109,0.019890683,0.399678142,0.256923588,0.091925356,0.107769387,0.123812845,0.881,0.098,0.021,0.416146725,0.000833776,1
1110,0.132111819,0.305506544,0.178743732,0.155371211,0.133565224,0.094701469,0.62,0.303,0.077,0.69304592,0.000021500,1
1111,0.198229269,0.328405252,0.059432442,0.074408248,0.089736148,0.249788641,0.715,0.201,0.084,0.454860351,0.032501184,1
1112,0.021604041,0.186010496,0.037245152,0.048007266,0.279344821,0.427788223,0.147,0.207,0.646,0.099668429,0.000083000,0
1113,0.017741153,0.472935752,0.222705192,0.136391121,0.094663315,0.055563466,0.842,0.117,0.041,0.582856485,0.783134937,0
1114,0.117074013,0.550354656,0.18535774,0.091324727,0.033403455,0.022485409,0.934,0.062,0.004,0.607045641,0.020042324,1
1115,0.225630063,0.27938617,0.140235855,0.167447889,0.093301729,0.093998296,0.266,0.35,0.384,0.631963859,0.000019100,1
1116,0.042802668,0.164649444,0.123199239,0.275666715,0.27277793,0.120904005,0.169,0.374,0.457,0.456006184,0.211452261,1
1117,0.076659033,0.421952532,0.24447711,0.162442906,0.061579306,0.032889115,0.919,0.064,0.017,0.532629028,0.023029150,1
1118,0.123231485,0.587455623,0.098672826,0.088794274,0.04126511,0.060580682,0.898,0.09,0.012,0.550469388,0.999197781,1
1119,0.216610954,0.180718855,0.296421954,0.194324574,0.061091086,0.050832577,0.927,0.068,0.005,0.762553116,0.001228607,1
1120,0.006751728,0.066333715,0.709897103,0.125401912,0.021944664,0.069670878,0.786,0.168,0.046,0.137158899,0.000186511,0
1121,0.107120659,0.317399383,0.14133944,0.196141977,0.161600964,0.076397577,0.847,0.112,0.041,0.517782192,0.000677117,0
1122,0.064984369,0.287589346,0.181727189,0.176586817,0.138319845,0.150792434,0.722,0.23,0.048,0.567457026,0.000057600,1
1123,0.026830101,0.231848157,0.038402876,0.081377755,0.49089819,0.130642921,0.292,0.373,0.335,0.345230904,0.000041700,0
1124,0.125280309,0.202593823,0.178803438,0.197535848,0.151204107,0.144582476,0.19,0.609,0.202,0.556136246,0.000031200,0
1125,0.043795948,0.368684068,0.19278064,0.208882671,0.116609399,0.069247274,0.828,0.111,0.061,0.47815102,0.001672705,0
1126,0.071896279,0.200521601,0.143700246,0.215181033,0.210398759,0.158302081,0.256,0.554,0.19,0.451596886,0.000779456,0
1127,0,0.145534798,0.279980016,0.156026119,0.215006414,0.203452653,0.245,0.524,0.231,0.291934205,0.000019800,1
1128,0.025951036,0.422832503,0.171870116,0.141080861,0.137699956,0.100565529,0.444,0.409,0.147,0.443143135,0.997943342,1
1129,0.040736329,0.507414092,0.152511474,0.175961827,0.074546041,0.048830238,0.878,0.098,0.024,0.45482835,0.000463152,1
1130,0.045322285,0.176881132,0.105339409,0.165392707,0.290867047,0.216197421,0.151,0.494,0.355,0.612046039,0.000019100,1
1131,0.154095906,0.399041549,0.255612316,0.127321023,0.043241022,0.020688184,0.814,0.168,0.018,0.647332664,0.000409864,0
1132,0.223943237,0.446341495,0.087205517,0.078733607,0.080372965,0.083403179,0.795,0.15,0.056,0.515471738,0.104400814,0
1133,0.067130034,0.116454354,0.370389826,0.326270778,0.098911545,0.020843463,0.38,0.513,0.108,0.712502041,0.001105575,1
1134,0.161330255,0.261153696,0.178526251,0.244679465,0.108570657,0.045739676,0.85,0.126,0.025,0.63950514,0.940215468,0
1135,0.08143555,0.674822523,0.065185433,0.058236726,0.084741744,0.035578024,0.923,0.053,0.024,0.417650419,0.000740979,0
1136,0.09721041,0.184130773,0.272689735,0.226590521,0.137310219,0.082068342,0.608,0.316,0.076,0.598180737,0.000024900,0
1137,0.188199692,0.453609437,0.200343732,0.110902404,0.028593266,0.018351469,0.968,0.029,0.003,0.725077379,0.000074200,0
1138,0.052983781,0.514075093,0.121710375,0.128952065,0.08450001,0.097778676,0.82,0.145,0.035,0.500642423,0.000036300,1
1139,0.217005462,0.154989777,0.112416033,0.308896927,0.139873958,0.066817843,0.587,0.341,0.071,0.614187199,0.357036144,1
1140,0.101942354,0.284391022,0.179186907,0.112034926,0.092129878,0.230314913,0.881,0.079,0.04,0.334071352,0.000783725,0
1141,0.20217393,0.122368798,0.146070406,0.255179311,0.201198154,0.073009402,0.335,0.397,0.269,0.518465025,0.000018800,0
1142,0.038101722,0.089730099,0.345394053,0.248786963,0.13854972,0.139437444,0.784,0.203,0.013,0.582412739,0.000880305,0
1143,0.031373682,0.744327523,0.067275373,0.088609302,0.037913998,0.030500123,0.935,0.056,0.009,0.354094668,0.005954490,1
1144,0.04661052,0.312449307,0.217636916,0.203502037,0.138598049,0.081203172,0.471,0.382,0.147,0.638287793,0.827511787,1
1145,0.263335249,0.214822984,0.219912728,0.216539182,0.061458986,0.023930872,0.726,0.227,0.047,0.7639328,0.000019300,1
1146,0.112025332,0.324375916,0.174208226,0.145115841,0.119883059,0.124391626,0.608,0.227,0.165,0.645232448,0.002131915,0
1147,0.039253867,0.595297917,0.110807062,0.141974256,0.080803659,0.031863239,0.816,0.124,0.061,0.330167425,0.000029800,1
1148,0.054045149,0.156463403,0.112358296,0.263227518,0.286174251,0.127731384,0.247,0.439,0.314,0.447781583,0.000038100,0
1149,0.152044574,0.427574754,0.219929393,0.123677795,0.051022554,0.02575093,0.882,0.081,0.038,0.687185828,0.910446882,1
1150,0.041600496,0.320518225,0.348373956,0.175971059,0.06054343,0.052992835,0.818,0.142,0.04,0.594584167,0.000020100,1
1151,0.033572625,0.149651685,0.118996717,0.224004736,0.266626935,0.207147302,0.133,0.333,0.534,0.452329829,0.000023900,0
1152,0.025753054,0.437886775,0.076064901,0.072967362,0.19158723,0.195740677,0.843,0.122,0.035,0.572009698,0.997708082,1
1153,0.096642926,0.625075193,0.106272836,0.122206134,0.024584151,0.02521876,0.885,0.101,0.014,0.548564143,0.000742761,1
1154,0.078174028,0.114652132,0.203282204,0.414048437,0.139039105,0.050804094,0.334,0.635,0.031,0.58532302,0.038686231,1
1155,0.170173729,0.115057144,0.134856684,0.208959827,0.203067294,0.167885322,0.185,0.452,0.363,0.52536144,0.000059300,0
1156,0.073657027,0.405994794,0.275012668,0.128312862,0.062776754,0.054245895,0.793,0.166,0.042,0.694748271,0.047551077,0
1157,0.076129645,0.270268467,0.14163749,0.164897145,0.207291773,0.139775481,0.508,0.335,0.157,0.474663094,0.000024200,0
1158,0.194814629,0.215072281,0.105078275,0.156546403,0.15276401,0.175724401,0.322,0.511,0.168,0.467566813,0.998885572,1
1159,0.039043961,0.42744126,0.099344633,0.162156736,0.171343891,0.10066952,0.308,0.604,0.088,0.551004379,0.002873505,0
1160,0.213045012,0.214991416,0.190055278,0.175202623,0.116161732,0.090543939,0.647,0.254,0.099,0.622324187,0.000035600,1
1161,0.047730532,0.266659548,0.206818185,0.249470199,0.135388411,0.093933126,0.282,0.4,0.318,0.711371197,0.000988687,1
1162,0.071573534,0.15289219,0.131896927,0.198517307,0.184371652,0.260748391,0.681,0.228,0.091,0.696747012,0.000139297,0
1163,0.017197092,0.060678505,0.162733544,0.493469481,0.129987311,0.135934067,0.228,0.744,0.028,0.477258089,0.001970563,1
1164,0.050169697,0.377858543,0.150134357,0.149366476,0.184003396,0.088467532,0.885,0.11,0.005,0.506840644,0.999957562,1
1165,0.09156609,0.250994174,0.173996048,0.185175671,0.169747695,0.128520323,0.464,0.3,0.235,0.540070183,0.000035500,0
1166,0.204573248,0.133138291,0.1053749,0.179033628,0.124276703,0.25360323,0.545,0.296,0.159,0.655588048,0.000028500,1
1167,0.078104493,0.441318615,0.117550439,0.09165136,0.135384936,0.135990157,0.731,0.138,0.131,0.464139666,0.000023200,1
1168,0.148028635,0.333728071,0.215970786,0.155683967,0.089562722,0.05702582,0.855,0.124,0.021,0.61917018,0.005752146,0
1169,0.118647356,0.51532956,0.137610253,0.087327291,0.081472802,0.059612738,0.894,0.086,0.02,0.568653175,0.000634965,0
1170,0.023134398,0.418970845,0.222735094,0.23734242,0.05871484,0.039102404,0.573,0.239,0.188,0.691876602,0.245241612,1
1171,0,0.198456178,0.029019164,0.107369323,0.525807128,0.139348208,0.219,0.496,0.285,0.205896357,0.000079400,1
1172,0.072055872,0.131899264,0.13653821,0.270185606,0.199909953,0.189411096,0.262,0.677,0.061,0.630626082,0.028865691,1
1173,0.13958412,0.213083336,0.101808396,0.200593939,0.217861046,0.127069162,0.242,0.374,0.384,0.437591949,0.000273884,0
1174,0.203391573,0.15689366,0.166426617,0.244738437,0.143099598,0.085450114,0.551,0.405,0.044,0.654974626,0.987672508,0
1175,0.052199296,0.197775964,0.110976127,0.210914741,0.304084906,0.124048966,0.614,0.267,0.119,0.560935429,0.999497175,1
1176,0.179084839,0.145391142,0.175818196,0.225089574,0.195130833,0.079485415,0.231,0.517,0.253,0.553722658,0.000033600,0
1177,0.083375891,0.213203021,0.253124468,0.286177827,0.117100879,0.047017915,0.769,0.197,0.034,0.684557798,0.000021800,0
1178,0.076174272,0.209385008,0.205996133,0.268549702,0.114892115,0.12500277,0.368,0.526,0.106,0.642053186,0.000050400,1
1179,0.13647826,0.314108036,0.175972842,0.19781483,0.098634582,0.07699145,0.399,0.446,0.155,0.539991427,0.000055700,0
1180,0.087832186,0.262500453,0.156872013,0.129669769,0.165477231,0.197648349,0.691,0.239,0.07,0.523643752,0.000025100,0
1181,0.050179355,0.24440979,0.237543258,0.242499002,0.128275129,0.097093466,0.402,0.482,0.117,0.582169101,0.223919973,0
1182,0.045443325,0.395052792,0.256774937,0.229758132,0.043967929,0.029002886,0.989,0.011,0.001,0.616897212,0.003326509,0
1183,0.153593725,0.3997358,0.128882799,0.100939494,0.109706772,0.10714141,0.905,0.054,0.041,0.530285045,0.030361936,1
1184,0.163295384,0.201311283,0.145523337,0.230684374,0.18535478,0.073830843,0.668,0.244,0.088,0.542369097,0.000038400,1
1185,0,0.144314444,0.09078233,0.234693489,0.290275425,0.239934312,0.032,0.453,0.516,0.375309927,0.092742644,1
1186,0.058852471,0.37463348,0.069954914,0.15893945,0.221434717,0.116184968,0.618,0.227,0.156,0.470964133,0.021499831,1
1187,0.066866193,0.436789698,0.128009448,0.197810882,0.112994079,0.0575297,0.434,0.46,0.106,0.336115225,0.000714596,0
1188,0.140207896,0.218409507,0.153549463,0.201286381,0.20731736,0.079229394,0.554,0.299,0.147,0.713467573,0.227605254,0
1189,0.072830922,0.280359123,0.12567833,0.162264767,0.204161358,0.154705499,0.692,0.217,0.091,0.516137859,0.994950891,0
1190,0.02603617,0.083892046,0.058865704,0.159735303,0.350283449,0.321187328,0.074,0.424,0.502,0.284023124,0.000067600,1
1191,0.201239057,0.255894727,0.182261035,0.158553019,0.110408942,0.091643219,0.511,0.36,0.129,0.657168921,0.003346729,0
1192,0.142576303,0.511667772,0.093156711,0.094917963,0.07387713,0.083804121,0.876,0.09,0.034,0.511983098,0.006588418,1
1193,0.12408925,0.43986127,0.20050669,0.149673243,0.045745928,0.040123618,0.868,0.104,0.027,0.652061808,0.001869335,1
1194,0,0.218363622,0.079283571,0.160997289,0.289923891,0.251431627,0.238,0.52,0.242,0.319775802,0.000042800,1
1195,0.261594385,0.272763327,0.174780542,0.123906128,0.092053981,0.074901637,0.791,0.161,0.048,0.60811657,0.006629997,0
1196,0.007507041,0.503917624,0.125565631,0.289971136,0.04268905,0.030349518,0.958,0.038,0.004,0.421376895,0.997046650,1
1197,0.104809298,0.394664249,0.166627307,0.171152161,0.076296618,0.086450367,0.772,0.132,0.095,0.47746594,0.000031200,0
1198,0.106733004,0.27000852,0.244052061,0.182975601,0.099736004,0.09649481,0.825,0.113,0.062,0.605954348,0.999870300,1
1199,0.189167182,0.351526785,0.247350751,0.137203404,0.045633776,0.029118102,0.797,0.183,0.02,0.767014567,0.005034050,1
1200,0.095788994,0.202806165,0.095866214,0.131051883,0.258926469,0.215560274,0.243,0.36,0.397,0.4730069,0.000141916,1
1201,0.122173449,0.253186021,0.231685881,0.209944299,0.100713457,0.082296895,0.834,0.127,0.039,0.580689315,0.003683394,1
1202,0.109940301,0.420725194,0.152243204,0.135672738,0.144809064,0.036609501,0.948,0.047,0.005,0.536760867,0.045053456,1
1203,0.132415691,0.307972446,0.23181816,0.121885315,0.112584048,0.09332434,0.724,0.249,0.027,0.539375223,0.000754865,1
1204,0.049213832,0.614055496,0.056251888,0.080611997,0.147036381,0.052830406,0.878,0.084,0.037,0.269307749,0.005274779,1
1205,0.125336684,0.385243662,0.182937965,0.214617782,0.054773266,0.037090642,0.828,0.141,0.031,0.520930506,0.001289177,1
1206,0.150679871,0.123740115,0.248752094,0.277778314,0.158802196,0.040247411,0.744,0.182,0.074,0.645107113,0.000090700,0
1207,0.048670139,0.454353594,0.214596359,0.156012628,0.078397335,0.047969945,0.709,0.191,0.099,0.553549709,0.003422589,0
1208,0.089953301,0.248438499,0.266076907,0.208954781,0.106892116,0.079684396,0.796,0.186,0.019,0.596319123,0.000019700,0
1209,0.059230945,0.487391679,0.173027063,0.136814834,0.093439126,0.050096353,0.887,0.083,0.03,0.580661028,0.008971967,1
1210,0,0.378897096,0.140817457,0.151920029,0.204120696,0.124244722,0.395,0.442,0.163,0.491522864,0.009044568,1
1211,0.200389994,0.266353629,0.158310947,0.177987914,0.158935807,0.038021708,0.75,0.181,0.069,0.636993903,0.007058863,0
1212,0.13398972,0.723377716,0.075369827,0.036456372,0.012537317,0.018269049,0.984,0.012,0.003,0.492982871,0.001288213,0
1213,0.192409316,0.291211994,0.221565606,0.190722054,0.066854504,0.037236526,0.805,0.182,0.013,0.696406948,0.912907243,1
1214,0.129876774,0.181303188,0.309986587,0.16030703,0.104139895,0.114386526,0.657,0.224,0.119,0.565620556,0.000023200,1
1215,0.060378729,0.136333677,0.083477283,0.138511559,0.338471872,0.242826881,0.163,0.22,0.617,0.452479648,0.072748259,1
1216,0.062808647,0.613324356,0.147355896,0.09218138,0.052539135,0.031790586,0.958,0.029,0.012,0.591009546,0.000218206,0
1217,0.100122085,0.114213661,0.138439496,0.29093428,0.26407356,0.092216918,0.115,0.607,0.278,0.506007971,0.000020800,0
1218,0.115910755,0.327694434,0.229383569,0.186622038,0.092643495,0.047745709,0.858,0.119,0.023,0.606978515,0.000023800,0
1219,0.052881261,0.249335877,0.374063836,0.226272028,0.05438582,0.043061179,0.472,0.482,0.046,0.527265104,0.000062900,0
1220,0.059158323,0.162793037,0.133997073,0.162955424,0.296951944,0.184144198,0.327,0.425,0.248,0.383129656,0.000064700,1
1221,0.151833119,0.161263657,0.151211522,0.2343126,0.172701003,0.128678099,0.272,0.463,0.266,0.483194011,0.010624965,0
1222,0.107194464,0.295471531,0.161479997,0.086737879,0.131132844,0.217983286,0.53,0.312,0.158,0.612030249,0.267653287,0
1223,0.155861697,0.364192382,0.143822765,0.162836651,0.111413001,0.061873504,0.773,0.19,0.037,0.531210303,0.999953866,0
1224,0.072380298,0.250846404,0.117826866,0.132018931,0.268370446,0.158557056,0.527,0.179,0.293,0.302116787,0.001391941,1
1225,0.052052623,0.21362316,0.135421392,0.118413498,0.213409661,0.267079667,0.418,0.401,0.181,0.517341039,0.985580087,1
1226,0.055065928,0.265319864,0.132844486,0.198333989,0.234896281,0.113539453,0.501,0.32,0.179,0.584694465,0.000033600,0
1227,0.072432451,0.293281223,0.22465773,0.213236171,0.119440173,0.076952252,0.799,0.17,0.031,0.648649181,0.000635262,0
1228,0.096545584,0.149975248,0.184917438,0.293318895,0.193375025,0.081867811,0.223,0.63,0.147,0.491695607,0.000025200,0
1229,0.057924601,0.248544652,0.233417928,0.294495541,0.113219914,0.052397364,0.577,0.356,0.068,0.586449017,0.000024600,0
1230,0.060128608,0.30801685,0.224401975,0.223977281,0.108121657,0.07535363,0.763,0.177,0.06,0.615517596,0.000026100,1
1231,0.027373863,0.149267441,0.130042865,0.37915416,0.210650303,0.103511369,0.245,0.535,0.22,0.383699421,0.020985540,1
1232,0.052734847,0.131114994,0.138831833,0.23300435,0.300517709,0.143796268,0.333,0.395,0.271,0.404349881,0.000072700,0
1233,0.12148488,0.402120068,0.185798388,0.131149119,0.08717662,0.072270926,0.931,0.058,0.011,0.669656418,0.000909117,1
1234,0.039487471,0.434540204,0.135819271,0.101376662,0.159465813,0.129310579,0.846,0.106,0.048,0.314489181,0.003338133,1
1235,0.176457707,0.214929769,0.150865207,0.136489888,0.146321764,0.174935666,0.616,0.31,0.074,0.667545307,0.070423879,1
1236,0.139033702,0.335641429,0.220544884,0.17388404,0.073243522,0.057652423,0.902,0.083,0.015,0.680542524,0.000021400,0
1237,0.247599668,0.353193354,0.227237573,0.138069455,0.023513665,0.010386285,0.963,0.035,0.003,0.642873531,0.003122186,1
1238,0.129975212,0.319095083,0.153554876,0.159170992,0.168833877,0.069369961,0.637,0.248,0.115,0.578979942,0.012939432,0
1239,0.06871364,0.357687979,0.144006983,0.19705477,0.155104166,0.077432462,0.493,0.339,0.168,0.569171127,0.747989297,1
1240,0,0.163301048,0.131770314,0.158357939,0.310043805,0.236526893,0.116,0.367,0.518,0.230281405,0.000807551,0
1241,0.048153304,0.303923279,0.138367342,0.179654179,0.261837311,0.068064585,0.455,0.361,0.184,0.498772717,0.000024900,1
1242,0.099702728,0.280776426,0.250649371,0.21918489,0.094137279,0.055549306,0.683,0.243,0.073,0.522607722,0.004579173,1
1243,0.527133861,0.095152551,0.171492694,0.091314744,0.047992622,0.066913528,0.221,0.594,0.185,0.563220387,0.000046700,1
1244,0.218607536,0.243998945,0.257632265,0.176040677,0.07080075,0.032919827,0.648,0.305,0.047,0.694344527,0.000053200,1
1245,0.093561919,0.439295106,0.120051636,0.076545022,0.068728074,0.201818244,0.839,0.075,0.086,0.628911494,0.000734249,0
1246,0.028827173,0.104690607,0.058931483,0.240760587,0.31655566,0.25023449,0.128,0.429,0.443,0.290213152,0.000360871,0
1247,0.347563507,0.275117261,0.191227745,0.126688753,0.038188482,0.021214253,0.757,0.193,0.05,0.780473056,0.996735990,1
1248,0.022747757,0.194498417,0.59815719,0.13538316,0.026114066,0.02309941,0.927,0.055,0.018,0.323580356,0.000411816,0
1249,0.102506627,0.17169746,0.131435452,0.194546944,0.221824626,0.177988893,0.223,0.556,0.222,0.562240649,0.000054900,1
1250,0.091133729,0.27771274,0.115361132,0.182953389,0.174335866,0.158503144,0.403,0.452,0.144,0.572541204,0.020303836,0
1251,0.050040834,0.095907434,0.272173043,0.270399951,0.165240511,0.146238227,0.08,0.368,0.552,0.52950383,0.000265098,1
1252,0.065383446,0.191922374,0.07910614,0.156831591,0.314494308,0.19226214,0.119,0.588,0.292,0.327148327,0.360648423,0
1253,0.073810273,0.249513177,0.281686358,0.230813222,0.07652777,0.087649201,0.482,0.421,0.097,0.772453598,0.503967702,1
1254,0.07340931,0.195255355,0.138392922,0.199441114,0.23499768,0.15850362,0.429,0.361,0.21,0.557299925,0.015394017,1
1255,0,0.164541943,0.208204089,0.133653845,0.267457043,0.226143081,0.471,0.161,0.367,0.265932418,0.000027900,1
1256,0.075015851,0.139942782,0.130660337,0.201682335,0.256704042,0.195994652,0.138,0.369,0.493,0.437939687,0.000455114,0
1257,0.058328396,0.715884123,0.088716227,0.050526895,0.051406164,0.035138194,0.928,0.056,0.017,0.53881198,0.001182279,0
1258,0.103428251,0.225973257,0.149870123,0.22255037,0.222284359,0.07589364,0.468,0.383,0.149,0.581018711,0.790646315,0
1259,0.014983818,0.165522257,0.484012901,0.249053557,0.041471942,0.044955526,0.762,0.184,0.054,0.209195926,0.009146895,1
1260,0.117123897,0.451695651,0.138438785,0.114607241,0.094254594,0.083879833,0.931,0.057,0.012,0.470362118,0.000074400,1
1261,0.035411836,0.599606417,0.204873825,0.10686093,0.031592117,0.021654876,0.951,0.045,0.004,0.540298386,0.001083958,0
1262,0.147917665,0.227986132,0.195487321,0.1974811,0.107786644,0.123341138,0.549,0.29,0.161,0.664509276,0.011263565,1
1263,0.05296637,0.270350356,0.070486271,0.159609943,0.254531604,0.192055456,0.217,0.65,0.132,0.620638423,0.000117244,1
1264,0.090352702,0.179349724,0.086620882,0.179071975,0.265926904,0.198677814,0.311,0.336,0.354,0.545165035,0.009439520,0
1265,0.174033128,0.312096815,0.117374626,0.175220423,0.120933617,0.100341391,0.4,0.486,0.115,0.627220526,0.020303836,0
1266,0.167112939,0.453399448,0.129335447,0.114554262,0.073493597,0.062104308,0.826,0.116,0.058,0.416038796,0.000131310,0
1267,0.099372622,0.220278048,0.150799624,0.117402336,0.174424679,0.237722692,0.598,0.208,0.194,0.535770181,0.000074700,0
1268,0.047327723,0.086937993,0.221854884,0.453570404,0.164155458,0.026153538,0.789,0.148,0.063,0.620742598,0.003270510,1
1269,0.063009386,0.286524985,0.154460769,0.122853046,0.208325087,0.164826729,0.38,0.308,0.312,0.472335401,0.000508881,1
1270,0.078677007,0.579821765,0.127752184,0.07847244,0.08035354,0.054923066,0.945,0.04,0.016,0.522676745,0.000533404,0
1271,0.025947719,0.469993873,0.183692917,0.099494585,0.120501112,0.100369795,0.78,0.156,0.064,0.479237087,0.999597132,1
1272,0.134790062,0.304228975,0.185721596,0.193625289,0.102673271,0.078960806,0.703,0.242,0.056,0.547088278,0.052424967,0
1273,0.047561225,0.152549657,0.251471577,0.268043264,0.096936784,0.183437493,0.49,0.428,0.083,0.357244925,0.000053700,0
1274,0.032418039,0.088433848,0.092349793,0.193434577,0.303971533,0.28939221,0.082,0.286,0.632,0.426264089,0.000021200,0
1275,0.058382281,0.582597246,0.172730997,0.101600347,0.040354355,0.044334774,0.949,0.045,0.006,0.707626888,0.999955416,1
1276,0.054662907,0.090245662,0.077860074,0.11767533,0.288803982,0.370752046,0.153,0.578,0.269,0.531671541,0.000052600,1
1277,0.031499366,0.751038561,0.125934653,0.056580159,0.016871642,0.01807562,0.908,0.06,0.032,0.522248894,0.000151958,1
1278,0.048752918,0.182989227,0.236764767,0.404633227,0.079006477,0.047853383,0.927,0.047,0.026,0.306163555,0.005442573,1
1279,0.040460789,0.178251985,0.124461017,0.157430307,0.189448502,0.309947401,0.761,0.181,0.058,0.386820974,0.000590020,0
1280,0.074249132,0.255030288,0.314604803,0.199496622,0.088356755,0.0682624,0.753,0.207,0.04,0.557917397,0.001727758,0
1281,0.173749498,0.307429327,0.128128525,0.12778921,0.181116297,0.081787144,0.457,0.328,0.214,0.655042086,0.000052800,0
